Date,America,France,Britain,Italy,China,Germany
2017/11/16,-16.91945632,-2.704873511,13.79358623,-30.1253683,-2.299590332,38.25570223
2017/11/17,-14.61017147,-1.031657022,8.6975589,-18.45212795,-4.529789726,29.92618726
2017/11/20,-14.58365255,-6.925159236,9.155802551,-17.41586022,4.000644286,25.76822516
2017/11/21,-15.08646328,-6.935687609,10.50726465,-18.32533321,4.450541483,25.38967796
2017/11/22,-15.48456149,-5.394085453,9.391661859,-18.64563951,1.920383885,28.21224071
2017/11/24,3.720055883,-22.61031365,25.81936754,-31.26444776,0.754419827,23.58091817
2017/11/27,14.15378374,-34.54917726,36.51120955,-37.43159497,0.500038174,20.81574076
2017/11/28,11.21593061,-31.96366038,39.58093875,-37.32874147,0.917461727,17.57807077
2017/11/29,9.687386852,-25.59938157,30.15975413,-31.46472992,3.101282387,14.11568812
2017/11/30,2.377649911,-21.49389555,31.59311398,-31.84108845,3.74838302,15.6158371
2017/12/1,2.887480532,-21.07725737,31.38495141,-32.18780343,4.073298645,14.91933021
2017/12/4,5.205845151,-19.34767088,31.81446629,-36.66902203,3.147983303,15.84839817
2017/12/5,6.881023004,-17.42202505,30.58348454,-37.05261518,2.966452549,14.04368013
2017/12/6,7.039252546,-17.6534763,31.87953545,-37.61571662,3.02871621,13.3216887
2017/12/7,-4.617812271,-17.03824851,35.67220992,-34.12781906,2.191509882,17.92016004
2017/12/8,-3.170533189,-15.05209454,34.38681491,-33.85286275,4.073655277,13.61502029
2017/12/11,-0.258403958,-12.33267236,35.36154415,-41.88487599,3.704017469,15.41039069
2017/12/12,-1.725934686,-7.97063961,34.48018205,-43.03050579,2.735496108,15.51140194
2017/12/13,-2.155296948,-13.19654629,32.08762754,-36.38810329,-0.032082441,19.68440143
2017/12/14,-10.02509365,-15.90103755,38.55275989,-34.04567027,-1.730736778,23.14977835
2017/12/15,-13.91353034,-19.30229423,42.58890782,-32.43405988,-3.031052632,26.09202926
2017/12/18,-11.49390091,-10.04636125,34.28154406,-29.17360335,-2.066230684,18.49855213
2017/12/19,-11.87439598,-16.33734813,37.02934728,-28.73886382,2.171048433,17.75021222
2017/12/20,-13.7168058,-17.06764226,38.04198724,-29.53000717,0.909301511,21.36316648
2017/12/21,-16.21138462,-18.22456578,37.11839945,-29.02482274,3.12283337,23.21954033
2017/12/22,-13.43460475,-16.79226699,36.65563142,-32.41032769,1.916697801,24.0648702
2017/12/26,-12.72633963,-30.09183908,36.74118451,7.067355531,-7.184181652,6.193820321
2017/12/27,-9.766891106,-33.19353773,39.47706199,18.41002148,-16.30875181,1.382097171
2017/12/28,-0.748146844,-30.29894189,29.65892564,18.20864109,-7.579976196,-9.240501804
2017/12/29,-4.583771582,-32.86203,31.96763734,24.48371297,-9.514402551,-9.491146184
2018/1/2,-3.857903705,-32.44765655,32.40965672,23.34115305,-9.617400657,-9.827848862
2018/1/3,-3.574999991,-33.64566589,33.36953751,22.49600557,-9.354759959,-9.290117243
2018/1/4,-3.293166738,-34.10424482,35.8201229,15.34988073,-9.703646724,-4.068945357
2018/1/5,-4.489204169,-33.7998634,37.77676145,11.14180879,-9.244220359,-1.385282315
2018/1/8,-4.409258138,-33.81218401,37.07021044,13.47323206,-10.19641262,-2.125587718
2018/1/9,-5.002451784,-32.0855311,36.59062533,11.744467,-8.367165408,-2.879944037
2018/1/10,-5.404049281,-32.18847267,37.82736762,11.25733674,-9.501664875,-1.990517529
2018/1/11,-3.947407053,-32.84217626,38.90709358,11.36469622,-10.50829245,-2.973914035
2018/1/12,-4.063987774,-28.92562856,37.01282559,11.33934971,-8.742768372,-6.619790594
2018/1/16,-4.513776329,-28.28442167,36.72753423,11.59708971,-8.640702458,-6.885723482
2018/1/17,-3.777822236,-27.37232191,36.27945201,10.52130092,-8.513667345,-7.136941438
2018/1/18,-4.245928607,-22.99176498,34.93286553,6.445783844,-7.198127948,-6.942827833
2018/1/19,-4.229673336,-23.21489081,35.31406702,5.825164947,-6.580420253,-7.114247573
2018/1/22,-4.009430636,-23.11920522,34.87304129,4.339804292,-4.962964798,-7.121244928
2018/1/23,-3.518831051,-24.87358073,35.70065258,5.335368208,-5.300041995,-7.343567016
2018/1/24,-3.560566797,-25.24934216,35.86828868,4.846831351,-4.796138447,-7.109072625
2018/1/25,-3.314644207,-21.55322463,33.28440981,4.080976209,-4.674419619,-7.823097555
2018/1/26,-3.367067071,-22.9151309,33.80525664,5.81553931,-4.936822677,-8.401775303
2018/1/29,-3.321466581,-22.43326709,31.82900721,4.428424279,-2.491822843,-8.010874975
2018/1/30,-3.300859144,-18.01574848,30.34646522,2.026734679,-2.873264718,-8.183327555
2018/1/31,-1.072738804,-15.2518221,29.55775512,-3.186032007,-1.448610203,-8.598552008
2018/2/1,3.742933164,-21.11440956,32.00719649,-3.489404124,-1.309776549,-9.836539425
2018/2/2,4.752899,-22.14897304,32.14834339,-2.910269,-1.839977654,-10.0020227
2018/2/5,1.488587078,-20.49140491,32.89775192,-5.442152117,-1.105969809,-7.346812165
2018/2/6,1.947162207,-15.00851761,29.66487261,-6.576987672,-3.401523444,-6.625006094
2018/2/7,3.948568339,-15.19795264,29.76221488,-4.127249782,-3.970816707,-10.41476409
2018/2/8,2.39938782,-21.0170774,36.77505625,-5.039606666,-4.267309898,-8.850450106
2018/2/9,2.32729252,-19.48384067,36.12800586,-4.928812324,-4.773125955,-9.269519424
2018/2/12,2.927395427,-19.47378763,34.20080705,-2.131207182,-3.792225594,-11.73098208
2018/2/13,3.484240386,-18.64459696,31.81912382,1.222022977,-3.847888135,-14.03290209
2018/2/14,4.27434322,-17.66584308,31.87886323,1.321591254,-3.406379965,-16.40257466
2018/2/15,0.818708791,-16.70488858,32.49564071,-2.316311063,-2.685766251,-11.60738361
2018/2/16,1.382344376,-16.156037,31.00284865,-1.739315178,-1.202198768,-13.28764208
2018/2/20,1.870546694,-16.3639304,30.84079716,-1.325957068,-1.648096538,-13.37335984
2018/2/21,2.257908254,-15.57110607,29.80924951,-1.636066167,-1.983731634,-12.87625389
2018/2/22,1.551330545,-15.44192841,29.84619421,3.977133928,-1.908038034,-18.02469223
2018/2/23,1.509053809,-15.69524765,29.39135817,3.264895577,-2.515730888,-15.95432902
2018/2/26,2.505943473,-14.53809186,29.95863058,-1.073580485,-2.305564351,-14.54733736
2018/2/27,2.455746501,-19.13808225,34.23140974,-0.638721141,-1.97892634,-14.93142651
2018/2/28,3.551067599,-13.67070392,28.32175298,-1.730219788,-1.89159808,-14.58029879
2018/3/1,3.854007324,-12.8557848,27.82142088,-2.073347341,-2.62118423,-14.12511183
2018/3/2,3.765958754,-12.38783306,27.67125031,-2.441328554,-2.536190122,-14.07185733
2018/3/5,4.047676116,-12.59116513,28.02423478,-1.730455424,-2.523568036,-15.22672231
2018/3/6,4.395772832,-12.62685012,28.00238583,-1.618165417,-2.974593187,-15.17854994
2018/3/7,3.904872659,-11.3795312,26.62279442,-2.123676272,-1.422164532,-15.60229507
2018/3/8,3.383964806,-11.4900371,26.04144142,-1.786829075,-0.706214657,-15.44232539
2018/3/9,3.684215031,-11.45743775,26.20888267,-2.607502354,-0.466883929,-15.36127366
2018/3/12,3.497508521,-10.07443794,26.2420979,-2.544982145,-1.271698885,-15.84848745
2018/3/13,3.38162503,-7.867327084,24.77718036,-3.23636896,-1.305330179,-15.74977917
2018/3/14,6.384808802,-14.23201403,24.38788487,9.339724068,-2.713507187,-23.16689653
2018/3/15,5.059633059,-17.85312077,29.0255298,17.95084907,-2.186489663,-31.99640149
2018/3/16,5.757271167,-18.36177034,27.48434858,17.52390947,-2.139016473,-30.2647424
2018/3/19,3.644627967,-16.87617257,26.74293905,18.33493346,-1.776235331,-30.07009258
2018/3/20,3.207057805,-16.98668846,27.67583601,16.78773934,-1.089588626,-29.59435606
2018/3/21,4.180025797,-16.53258899,26.63726028,18.57810493,-1.244972112,-31.61782991
2018/3/22,3.165518938,-15.67833805,26.21557574,18.37092563,-1.265663507,-30.80801875
2018/3/23,2.496408622,-15.66510342,27.25050749,18.81210845,-1.735933368,-31.15798777
2018/3/26,2.708245198,-14.47806803,25.62057264,19.2538096,-2.067530303,-31.0370291
2018/3/27,1.539027335,-10.14417129,24.25363457,19.14320578,-3.10701299,-31.6846834
2018/3/28,1.478438252,-5.945646203,22.13319299,16.59770127,-2.924544229,-31.33914208
2018/3/29,-0.994915719,-5.993097483,22.3390688,10.61680871,-4.534238038,-21.43362627
2018/4/2,3.227665007,-5.578578468,19.48217793,15.09055179,-5.345751371,-26.87606489
2018/4/3,2.463932575,-4.830682795,20.27281884,14.01511046,-5.689521817,-26.23165726
2018/4/4,2.321304601,-0.759192658,17.21072356,12.79653215,-5.221542327,-26.34782533
2018/4/5,2.72752687,1.359768329,16.43757763,11.91300658,-5.14908578,-27.28879364
2018/4/6,2.520373084,4.837904074,14.35093709,10.4671874,-5.181960635,-26.99444101
2018/4/9,1.908441842,7.771865717,13.71011498,7.631321008,-5.02321453,-25.99852902
2018/4/10,1.661907416,6.380108146,15.67761208,9.643538446,-4.093690687,-29.2694754
2018/4/11,1.63553291,5.562496834,16.95746656,12.89859881,-3.835743288,-33.21835182
2018/4/12,3.459505372,4.925238653,12.36439661,9.718416875,0.985937263,-31.45349478
2018/4/13,4.25650169,4.660666272,14.8311795,11.2743511,0.609879213,-35.63257777
2018/4/16,4.983999865,-1.812314295,14.03086784,6.654527749,5.945446667,-29.80252782
2018/4/17,3.342789928,-2.19565841,14.02652401,4.281579295,7.953111374,-27.4083462
2018/4/18,2.700369829,0.46739327,11.74227945,7.536855437,8.788185991,-31.23508397
2018/4/19,-2.823345516,1.1979051,10.47522603,5.535325749,9.332581952,-23.71769331
2018/4/20,-0.901890851,1.909908656,9.187421881,-9.133861976,9.779467264,-10.84104497
2018/4/23,-1.233699881,1.43661314,8.090772378,-8.680955122,10.91075118,-10.52348169
2018/4/24,-1.192601974,1.483706874,9.027546323,-3.763900977,10.29753786,-15.85228811
2018/4/25,-1.722010499,1.624926845,7.887148339,-0.923992198,11.3538636,-18.21993609
2018/4/26,-2.077436149,3.022346801,7.460669033,-0.332892875,11.58696163,-19.65964844
2018/4/27,-0.438588657,2.103937728,6.184858552,-2.241804897,11.95115622,-17.55955894
2018/4/30,-1.742402697,-0.745999247,7.321147962,-4.797324823,13.80950974,-13.84493093
2018/5/1,-2.454213453,-1.587998568,8.026495441,-4.372048261,13.38092923,-12.99316439
2018/5/2,-0.524516048,9.435399159,0.71229875,-7.050735134,19.25552468,-21.82797141
2018/5/3,-1.218250307,7.710434317,4.363322979,-7.030873933,16.95915517,-20.78378822
2018/5/4,-2.803158878,12.06148925,5.759430156,-5.14945427,17.89368571,-27.76199197
2018/5/7,-2.349905799,9.13075397,5.08641574,-4.754398859,19.54268657,-26.65555162
2018/5/8,-2.864925841,5.282748601,2.267722913,-7.269256244,24.01677634,-21.43306576
2018/5/9,-6.345607889,4.432693148,5.954396964,-4.70696695,21.40307929,-20.73759456
2018/5/10,-0.266984447,1.841675174,5.340070608,-6.646747029,20.29171813,-20.55973243
2018/5/11,-1.113281401,0.764128859,5.453294665,-6.774429016,22.00499565,-20.33470876
2018/5/14,-2.553325733,-1.116737701,8.448583525,-5.00371412,22.07854543,-21.8533514
2018/5/15,-3.250200409,-1.298450887,7.792193959,-6.497529684,23.22465903,-19.97067201
2018/5/16,-3.478725699,-8.802793868,11.97627741,1.692399962,18.69846018,-20.08561799
2018/5/17,-2.904521352,8.108635412,7.314853899,-7.446695441,14.38325858,-19.4555311
2018/5/18,-1.53631885,8.285297863,6.472883404,-7.148364058,13.61071309,-19.68421144
2018/5/21,-1.144456384,9.613964258,8.068652949,-5.200913076,10.90113958,-22.23838733
2018/5/22,-0.19973873,26.00850182,5.923617325,-11.83800307,1.332615183,-21.22699253
2018/5/23,-3.869988999,27.31727865,7.11535827,-3.746322261,-2.289481576,-24.52684409
2018/5/24,-3.056288228,29.08815449,5.867532545,-4.668385911,-2.461366503,-24.7696464
2018/5/25,-8.928880426,36.33294705,4.929976347,-7.833012326,0.711501887,-25.21253254
2018/5/29,-9.889354078,30.972285,-2.013557245,-13.17054606,17.00765399,-22.9064816
2018/5/30,-14.28212875,39.3201026,-4.843128902,-20.23726301,18.30547527,-18.2630572
2018/5/31,-11.84159187,45.88811466,3.919072051,-19.73582632,4.644207071,-22.87397559
2018/6/1,-13.87268678,41.67980683,2.398140866,-19.4007409,10.27845174,-21.08297176
2018/6/4,-15.24950655,47.62166398,1.366976745,-30.30877775,16.80519106,-20.23554749
2018/6/5,-18.1882365,42.45610898,2.355288739,-26.12889884,17.04107938,-17.53534177
2018/6/6,-16.82878783,41.88330114,2.215277434,-16.71820399,12.49599029,-23.04757705
2018/6/7,-13.51314141,35.1195852,3.127942707,-28.27764517,18.65603927,-15.11278059
2018/6/8,-16.25633162,35.09467621,6.79261366,-28.61051657,16.9820683,-14.00250998
2018/6/11,-9.990740828,26.03907894,9.309426676,-23.28816046,6.6967762,-8.766380534
2018/6/12,-10.40125617,26.8992439,10.43060316,-24.25199901,4.639953989,-7.316545866
2018/6/13,-7.973135788,22.30665776,12.47164043,-22.59551461,2.755479789,-6.965127576
2018/6/14,-4.825677899,21.31221767,11.34441462,-23.21551361,2.642388487,-7.257829277
2018/6/15,-2.121539967,19.62563729,11.57365947,-22.12218889,-0.290558065,-6.665009828
2018/6/18,2.659554054,16.45710121,8.626249801,-19.98891123,-3.000878175,-4.753115662
2018/6/19,0.810995524,16.48211537,8.58267493,-18.77906654,-3.571990854,-3.524728429
2018/6/20,-1.528351956,19.84978066,6.352373814,-17.0280103,-0.755232464,-6.890559754
2018/6/21,-3.670313979,24.17007001,4.078763479,-19.42816048,3.608145456,-8.758504485
2018/6/22,-3.63810337,25.42685474,3.489929918,-20.1900739,3.343072678,-8.431680067
2018/6/25,-2.204491674,24.52651431,0.325513294,-21.75070577,6.755050353,-7.651880515
2018/6/26,-3.216663321,25.89692283,-0.100263772,-21.81726752,7.98023835,-8.742966564
2018/6/27,2.841128608,26.73241956,-0.33724806,-25.09362994,8.123404469,-12.26607464
2018/6/28,3.613321066,27.14312626,-1.251491075,-23.00078218,10.62231813,-17.1264922
2018/6/29,3.21767487,28.09871903,-1.119853807,-24.06558152,10.94481308,-17.07577166
2018/7/2,4.770811363,27.37073807,-1.370612221,-24.58593916,11.69425324,-17.87925128
2018/7/3,2.42414664,25.86731634,-0.542944311,-24.40250015,10.43643005,-13.78244858
2018/7/5,4.290630736,23.02631397,-0.471674331,-23.59861212,9.663321558,-12.90997982
2018/7/6,3.836010659,21.12287352,-0.575101384,-22.59741861,10.8414462,-12.62781039
2018/7/9,6.285648396,19.44352225,-0.002378344,-22.07781346,10.63052964,-14.27950847
2018/7/10,7.857949334,17.10175857,1.877678863,-22.13940854,4.538916333,-9.236894567
2018/7/11,8.466649848,11.68356469,1.266373645,-21.00296311,9.791107499,-10.20473258
2018/7/12,11.98952781,6.405978429,1.50725645,-18.33725543,8.588626011,-10.15413327
2018/7/13,18.54235828,5.299389758,2.631401591,-19.57622577,7.002404428,-13.89932829
2018/7/16,18.00716545,6.205921907,4.28186261,-21.67274521,3.898026386,-10.72023114
2018/7/17,13.79341976,3.200499681,5.17135808,-20.78960357,0.911056503,-2.286730454
2018/7/18,7.366690725,2.567343794,5.547703251,-21.84173823,-3.672507758,10.03250822
2018/7/19,5.945151945,1.962458494,5.206767517,-21.76539429,-2.412166834,11.06318317
2018/7/20,-2.975800025,-2.063143595,3.1012082,-21.10957074,-0.938589194,23.98589535
2018/7/23,-2.390754532,-1.781689561,2.426351269,-22.11332741,-2.405520222,26.26494046
2018/7/24,-2.376259005,2.368898919,-0.484918415,-23.80685384,-2.397307686,26.69644002
2018/7/25,-2.646420863,2.111622223,-0.58267659,-23.92900441,-1.874659225,26.92113887
2018/7/26,-2.83072067,1.984024852,-0.153343245,-23.48424832,-2.156297013,26.6405844
2018/7/27,-3.94304821,2.055618274,-1.197058806,-21.80918867,-1.868387208,26.76206462
2018/7/30,-2.725366764,3.00822136,-2.80073577,-20.08608766,-2.001378325,24.60534716
2018/7/31,-3.560658244,7.063195519,-5.136435657,-20.38710753,-3.276576922,25.29758283
2018/8/1,-3.73621983,9.427131694,-4.913626973,-19.24261094,-6.264562551,24.7298886
2018/8/2,-1.298167741,5.550694254,-5.530082097,-19.83447623,-2.992050204,24.10408202
2018/8/3,-1.885873094,6.641215075,-6.08807249,-20.06500538,-2.610476533,24.00821242
2018/8/6,-1.893859516,10.015297,-9.107099663,-19.82871906,-2.016292808,22.83067404
2018/8/7,0.181082839,8.13868602,-3.862553242,-15.91666416,-1.450167361,12.9096159
2018/8/8,-2.144720689,8.964409831,-3.051662153,-15.41739246,-0.968434028,12.6177995
2018/8/9,-3.125004287,11.99643951,-0.233627127,-13.92108522,0.479718318,4.803558805
2018/8/10,-4.193602456,15.29953155,1.779580627,-12.44080195,-1.718122245,1.273414475
2018/8/13,-3.879993807,16.70757913,-0.924533488,-12.16605629,-2.860923471,3.123927923
2018/8/14,-5.390284197,18.00326217,-5.750105401,-10.29091595,-2.406120488,5.834163872
2018/8/15,-4.581807588,15.36084437,2.326076909,-13.28593707,-0.774360953,0.955184331
2018/8/16,-3.75094785,13.15807471,4.26482952,-13.44665437,-1.559283153,1.333981151
2018/8/17,-4.713898564,12.74703427,5.260759416,-9.698060426,-1.152686635,-2.443148066
2018/8/20,-3.69194398,12.32581255,5.805880977,-11.75554346,-3.496855644,0.81264956
2018/8/21,-3.830692761,11.75555883,8.610319798,-9.285871004,-5.980466377,-1.268848487
2018/8/22,-2.912224625,9.31189389,0.877121621,-9.907213175,5.553486429,-2.923064141
2018/8/23,-3.764548426,8.151804853,2.70358843,-10.59972946,6.492136858,-2.983252258
2018/8/24,-2.329346161,5.116929175,7.463447021,-12.65954218,4.380629478,-1.97211733
2018/8/27,-2.213298497,5.488668114,10.86546674,-11.92033145,-2.126783552,-0.093721354
2018/8/28,-2.975785296,5.656749009,11.19639189,-10.09263808,-6.311775086,2.527057566
2018/8/29,-3.483428613,5.783338675,10.73966174,-10.67736656,-3.267512235,0.90530699
2018/8/30,-3.796890025,5.56946878,11.00063941,-10.84960729,-3.108901078,1.185290208
2018/8/31,-3.662532407,7.795070564,11.97296765,-14.78146551,0.554453901,-1.878494192
2018/9/4,-6.869600615,4.949764831,10.37618135,-13.57232018,0.600931421,4.515043188
2018/9/5,-4.556411259,9.205055158,9.834437856,-14.6174186,-1.34502455,1.479361391
2018/9/6,-8.669238767,6.325915674,13.67785445,-13.52475092,0.337952551,1.852267012
2018/9/7,-8.297152415,5.759952209,14.28919269,-13.42421607,0.769745882,0.902477698
2018/9/10,-8.806670672,5.158731559,17.02393153,-17.9921316,5.610880998,-0.994741815
2018/9/11,-9.383402962,10.04999712,21.90201852,-22.0981063,4.121082156,-4.591588525
2018/9/12,-10.06147821,15.79946668,24.00171085,-22.64690086,-2.499080439,-4.593718016
2018/9/13,-14.38890495,25.86273758,23.75629197,-26.9568693,-3.634632586,-4.638622716
2018/9/14,-14.03258328,13.71925727,13.19603871,-23.52550967,3.208622877,7.434174089
2018/9/17,-13.85554696,14.92840202,11.92722325,-24.12535924,2.567696798,8.557584138
2018/9/18,-11.63204364,26.51036524,13.55277994,-26.25724646,-5.305425202,3.131570129
2018/9/19,-12.09374106,26.53654138,14.59326017,-25.9556412,-5.385040253,2.304620965
2018/9/20,-11.97686163,31.56811546,18.01920243,-24.0822418,-7.841343148,-5.686871316
2018/9/21,-9.481266902,32.28687399,7.263605069,-30.72312596,-6.994069373,7.647983169
2018/9/24,-7.915776293,30.9697617,5.330139003,-29.6487786,-3.499582408,4.764236602
2018/9/25,-7.351323251,29.88383802,8.624491556,-29.42155547,-0.937786133,-0.797664726
2018/9/26,-6.532870033,21.07698297,15.36207815,-31.94717623,-3.985327347,6.026312493
2018/9/27,-4.339470491,11.04358331,15.47062945,-22.24209123,-6.120646775,6.187995741
2018/9/28,-3.960021972,11.00556827,14.40916358,-21.90961385,-6.306378867,6.761282837
2018/10/1,-7.618886855,8.823237772,15.04541355,-15.38689327,-3.673770478,2.810899278
2018/10/2,-6.616483805,8.852512425,15.49894141,-14.07627083,-2.931802424,-0.726896773
2018/10/3,-4.401389083,11.77573518,16.12317329,-16.02937557,-4.771336918,-2.696806903
2018/10/4,-4.983600528,10.68315712,13.86571822,-12.97484077,-6.128039256,-0.462394778
2018/10/5,-4.36587026,11.20684382,12.04823949,-14.0313768,-6.643095391,1.785259132
2018/10/8,-3.984162337,10.03166465,15.75911228,-11.97781889,-10.45339935,0.624603648
2018/10/9,-3.532899014,10.7786843,12.21826109,-11.82774186,-10.67086075,3.03455623
2018/10/10,-7.544991929,11.41031605,18.60084691,-18.6654507,0.05768587,-3.858406202
2018/10/11,-5.267432312,18.11628803,21.89232093,-21.33255698,-3.504735481,-9.903884195
2018/10/12,-5.354311265,18.65181538,13.54970725,-23.72997909,0.260730595,-3.377962867
2018/10/15,-4.823594144,21.46758897,11.17629333,-26.17536647,2.146596032,-3.791517722
2018/10/16,-4.677288739,23.62499508,1.246973344,-28.26354577,1.208846448,6.860019642
2018/10/17,-4.760961495,26.64726346,-0.352338629,-28.55696252,3.321762348,3.701236837
2018/10/18,-3.088063987,26.42946447,4.700831075,-30.75327799,4.985326403,-2.274279971
2018/10/19,-2.582865997,24.07560778,6.768507796,-28.47874728,4.925012047,-4.707514346
2018/10/22,-5.041635935,22.54994791,2.342620635,-36.4185802,13.99905596,2.568591627
2018/10/23,-2.677870347,15.88737834,-7.596271159,-39.66501495,24.04868472,10.00309339
2018/10/24,-3.448693403,15.15404134,-7.319557616,-39.6511357,21.7346127,13.53073268
2018/10/25,1.748824469,13.26145923,7.583424592,-42.61282756,16.52569775,3.493421525
2018/10/26,1.062235999,13.29409972,9.454261399,-44.96390912,18.61021324,2.543098766
2018/10/29,0.761291092,9.814891733,8.660328833,-45.27565496,19.29018841,6.748954884
2018/10/30,2.197448623,7.894555929,6.613098821,-36.97485086,17.23678945,3.032958039
2018/10/31,-0.424728056,14.07738646,0.918336085,-31.18733684,12.33273076,4.283611585
2018/11/1,3.846428247,11.15963664,8.61578214,-34.66854849,9.871960289,1.174741182
2018/11/2,4.543317824,14.16905452,9.299131732,-35.71669485,10.50269795,-2.797507174
2018/11/5,8.644724831,16.09895802,8.297920941,-37.47617315,7.629242719,-3.194673354
2018/11/6,11.91821607,25.55908706,-2.929333321,-46.45101929,4.849559065,7.053490411
2018/11/7,7.284561229,20.08398013,-2.106516887,-45.65473134,9.948975228,10.44373163
2018/11/8,9.535150814,22.11920168,-4.271555022,-47.39248166,9.368001779,10.64168241
2018/11/9,15.32646545,20.51550365,-1.865405813,-44.28154903,5.12240411,5.182581639
2018/11/12,11.61712583,20.54411953,-0.708641357,-45.80585937,6.14072626,8.212529103
2018/11/13,14.50087417,20.19693633,0.484474156,-43.99558339,4.178915851,4.634382884
2018/11/14,42.88412288,3.027771248,-3.006037945,-40.85233994,3.979201447,-6.03271768
2018/11/15,53.10432936,36.16013197,-14.53077248,-45.50328162,6.76034789,-35.99075512
2018/11/16,51.2526946,36.092087,-11.12255588,-51.5149414,7.959020086,-32.66630441
2018/11/19,81.94631871,22.12823633,-20.30373345,-44.70693695,2.648928607,-41.71281324
2018/11/20,87.88660841,31.61893111,-25.95786049,-57.17316294,6.083782632,-42.45829872
2018/11/21,93.89923877,26.42333448,-24.53368637,-57.19608112,4.31962948,-42.91243523
2018/11/23,101.0486984,15.04843454,-21.71691382,-52.06006436,3.279843171,-45.59999794
2018/11/26,102.9984406,14.44708069,-20.90656781,-51.81457686,2.711036364,-47.43541299
2018/11/27,97.7767226,15.48848661,-19.19418349,-52.24172333,4.392830686,-46.22213307
2018/11/28,110.808014,10.94307967,-19.87940203,-53.0635837,-0.017601353,-48.79050661
2018/11/29,99.4520425,11.43924964,-15.31179386,-53.8952847,1.762282812,-43.4464964
2018/11/30,101.2688213,12.51238493,-17.17197316,-54.98589352,1.361158524,-42.98449806
2018/12/3,94.28231732,15.91058364,-26.1146952,-53.75717141,21.95588813,-52.27692248
2018/12/4,98.13023944,18.08616413,-26.46435749,-55.93636298,16.47317188,-50.28885497
2018/12/5,95.52938592,17.44512424,-24.3435291,-55.84193938,16.69059472,-49.4796364
2018/12/6,97.2602175,15.73036719,-22.95590726,-57.24032841,17.20928749,-50.00363651
2018/12/7,96.46866608,12.69776981,-22.79386134,-54.96697453,17.61893019,-49.02453022
2018/12/10,98.10783698,12.93650989,-23.52357962,-55.3699568,18.55613293,-50.70694339
2018/12/11,101.4479354,6.21692245,-24.17446801,-54.43328146,20.34177729,-49.39888563
2018/12/12,103.0486482,6.201944666,-26.34733051,-53.45133865,19.69600934,-49.14793304
2018/12/13,101.6579749,5.123570794,-25.26801894,-53.32264883,19.94314587,-48.13402379
2018/12/14,104.7014107,6.837199803,-25.53692057,-55.36381111,18.83023864,-49.46811749
2018/12/17,105.5963324,7.661446949,-25.96041183,-53.75510226,19.87866101,-53.42092627
2018/12/18,107.4046923,3.316758774,-25.99024994,-47.46382774,14.70100093,-51.96837433
2018/12/19,104.0200837,1.882506897,-14.88757551,-47.82798398,12.62001367,-55.80704476
2018/12/20,106.2385112,4.377567617,-16.59330416,-52.04815183,14.13580071,-56.11042353
2018/12/21,117.5576147,-3.930517378,-26.07781247,-52.46347893,16.63888841,-51.72469428
2018/12/24,118.3373023,-13.4916519,-24.103961,-51.87418695,17.21037954,-46.07788203
2018/12/26,117.1934844,-11.23444663,-24.76827384,-52.98450129,16.4900919,-44.69635457
2018/12/27,113.7177314,-11.74798622,-18.96189337,-50.92373677,13.001712,-45.08582706
2018/12/28,117.134108,-14.50151318,-19.19480351,-51.28492068,13.04874029,-45.20161091
2018/12/31,113.9632962,-20.17663067,-14.78849935,-48.41455732,11.17343383,-41.75704269
2019/1/2,104.6330996,-14.14261228,-16.42616401,-46.17370488,7.51539449,-35.40601296
2019/1/3,97.4386804,-12.9635145,-14.16079777,-43.33873801,1.86257106,-28.83820119
2019/1/4,87.59892813,-5.077780591,-16.37775704,-44.61740531,2.832100956,-24.35808615
2019/1/7,87.38094198,-6.869251172,-14.71271803,-44.42963918,3.639562864,-25.00889645
2019/1/8,83.07611222,-4.156614507,-14.59094807,-44.12268748,0.668540625,-20.87440279
2019/1/9,69.22361858,-7.402490775,-15.27709793,-39.0584921,5.98219482,-13.4677326
2019/1/10,61.64234292,-1.021826227,-13.10332601,-41.78169303,7.495163829,-13.23066148
2019/1/11,60.98082774,-1.498437374,-11.86133674,-43.07804757,8.10824546,-12.65125152
2019/1/14,70.71991292,1.932869967,-14.15344088,-45.98077753,2.180016307,-14.69858078
2019/1/15,67.58914831,2.655912717,-12.98290286,-45.19730766,1.631426086,-13.69627659
2019/1/16,66.76718162,2.927124875,-11.70404087,-45.99428842,0.889340049,-12.88531725
2019/1/17,65.77522049,-2.807191538,-9.432241131,-41.62207596,0.66053658,-12.57424844
2019/1/18,63.43025657,-2.959992755,-7.127896287,-36.8929178,-4.887892734,-11.561557
2019/1/22,52.82800288,-3.097527476,-4.959976864,-35.02848525,-1.690313723,-8.05169957
2019/1/23,50.15178326,-4.231908471,-3.212772437,-32.44681849,-2.831834202,-7.428449655
2019/1/24,49.32870166,-4.618828494,-2.02087062,-32.37706516,-4.973797845,-5.338139542
2019/1/25,40.23934683,-6.172122069,-0.931829212,-25.62444109,-4.364006592,-3.146947862
2019/1/28,21.99566041,-4.277026322,5.148453821,-22.48377073,-5.480141976,5.096824797
2019/1/29,21.93039985,-6.078655057,4.267757919,-23.24733393,-0.269940897,3.397772109
2019/1/30,18.18624451,-5.794901432,4.627815847,-21.95340215,0.461860409,4.472382809
