Date,TCI
2016/10/10,35.12190948
2016/10/11,35.33242059
2016/10/12,35.23519809
2016/10/13,34.89723679
2016/10/14,34.75263461
2016/10/17,34.34555049
2016/10/18,34.44831422
2016/10/19,34.70686376
2016/10/20,34.5509969
2016/10/21,35.13997932
2016/10/24,34.78702141
2016/10/25,34.64375699
2016/10/26,33.85925301
2016/10/27,34.4307599
2016/10/28,33.32136647
2016/10/31,33.36175476
2016/11/1,33.96823203
2016/11/2,36.1976643
2016/11/3,35.56042939
2016/11/4,35.67240413
2016/11/7,35.84525315
2016/11/8,36.2778939
2016/11/9,36.3842087
2016/11/10,37.31220019
2016/11/11,38.13796221
2016/11/14,35.61814222
2016/11/15,35.38622465
2016/11/16,34.62282153
2016/11/17,36.15080912
2016/11/18,36.74301013
2016/11/21,36.15575745
2016/11/22,36.25759697
2016/11/23,36.47438104
2016/11/25,26.98213165
2016/11/28,27.53939034
2016/11/29,27.63118444
2016/11/30,28.12103356
2016/12/1,27.84130905
2016/12/2,25.92274617
2016/12/5,33.68822388
2016/12/6,34.55526064
2016/12/7,30.63577886
2016/12/8,30.05406704
2016/12/9,25.95197684
2016/12/12,25.69173242
2016/12/13,25.47781259
2016/12/14,26.16448497
2016/12/15,26.6718877
2016/12/16,27.49237503
2016/12/19,26.90753032
2016/12/20,26.43052231
2016/12/21,27.47810075
2016/12/22,27.24542603
2016/12/23,29.17406024
2016/12/27,27.89553964
2016/12/28,25.38263653
2016/12/29,24.79233413
2016/12/30,24.27946503
2017/1/3,24.11306231
2017/1/4,24.40217552
2017/1/5,24.55849233
2017/1/6,24.21462519
2017/1/9,23.89127705
2017/1/10,22.84230608
2017/1/11,22.0896276
2017/1/12,23.44541431
2017/1/13,23.41866426
2017/1/17,23.21839876
2017/1/18,23.57813708
2017/1/19,24.58822944
2017/1/20,25.73278994
2017/1/23,26.15934204
2017/1/24,27.84847907
2017/1/25,29.9164922
2017/1/26,29.95913827
2017/1/27,30.29740661
2017/1/30,30.95020059
2017/1/31,33.57913384
2017/2/1,33.31476365
2017/2/2,32.63829936
2017/2/3,33.12107209
2017/2/6,33.11221823
2017/2/7,35.55133061
2017/2/8,35.01487271
2017/2/9,34.30472062
2017/2/10,33.96971274
2017/2/13,33.93034053
2017/2/14,33.43283244
2017/2/15,33.02617435
2017/2/16,31.85619439
2017/2/17,31.66401357
2017/2/21,31.65421979
2017/2/22,32.35944692
2017/2/23,32.43455376
2017/2/24,32.14561739
2017/2/27,31.05364228
2017/2/28,31.42013415
2017/3/1,32.0001118
2017/3/2,31.3441952
2017/3/3,31.54313063
2017/3/6,31.47924784
2017/3/7,30.30469127
2017/3/8,31.26001583
2017/3/9,31.12677083
2017/3/10,30.1612854
2017/3/13,28.94482503
2017/3/14,27.35489565
2017/3/15,27.46270464
2017/3/16,26.64701758
2017/3/17,26.93416497
2017/3/20,28.31262521
2017/3/21,29.01848058
2017/3/22,28.65855998
2017/3/23,29.15837701
2017/3/24,29.3774522
2017/3/27,28.99168285
2017/3/28,30.64275443
2017/3/29,29.7102684
2017/3/30,28.10825935
2017/3/31,28.42421118
2017/4/3,27.71609665
2017/4/4,28.13951085
2017/4/5,27.62775076
2017/4/6,27.52726584
2017/4/7,27.65649234
2017/4/10,27.44605223
2017/4/11,26.27597784
2017/4/12,27.8578517
2017/4/13,29.06250864
2017/4/17,28.61713152
2017/4/18,27.53887718
2017/4/19,28.14542552
2017/4/20,27.84533451
2017/4/21,27.11597793
2017/4/24,27.07257785
2017/4/25,27.64295529
2017/4/26,27.75853544
2017/4/27,27.59543116
2017/4/28,27.51974343
2017/5/1,27.29770822
2017/5/2,27.10855111
2017/5/3,27.83200423
2017/5/4,27.81260493
2017/5/5,29.79352214
2017/5/8,28.32866695
2017/5/9,27.74904005
2017/5/10,30.4576848
2017/5/11,31.98557815
2017/5/12,31.33148177
2017/5/15,29.87380342
2017/5/16,29.079166
2017/5/17,28.60856466
2017/5/18,28.17483205
2017/5/19,30.27716871
2017/5/22,32.20319983
2017/5/23,31.41966985
2017/5/24,31.1893484
2017/5/25,31.26262878
2017/5/26,30.46421
2017/5/30,30.11358655
2017/5/31,30.42551455
2017/6/1,30.86761464
2017/6/2,30.27065192
2017/6/5,29.89928174
2017/6/6,30.03691575
2017/6/7,31.28046361
2017/6/8,30.66250938
2017/6/9,31.85656979
2017/6/12,32.12543071
2017/6/13,33.03903304
2017/6/14,30.91616664
2017/6/15,32.33203819
2017/6/16,31.87557396
2017/6/19,31.70286663
2017/6/20,32.47459695
2017/6/21,31.45083749
2017/6/22,31.22038737
2017/6/23,30.16774343
2017/6/26,29.21693921
2017/6/27,27.9026483
2017/6/28,28.18324677
2017/6/29,27.8294994
2017/6/30,28.81381035
2017/7/3,28.87949893
2017/7/5,28.00014701
2017/7/6,27.65993439
2017/7/7,27.21355442
2017/7/10,27.15248954
2017/7/11,27.20972561
2017/7/12,26.98721334
2017/7/13,27.59295477
2017/7/14,27.38517548
2017/7/17,26.92646391
2017/7/18,26.83733992
2017/7/19,26.61473407
2017/7/20,26.1787347
2017/7/21,26.81453416
2017/7/24,25.60203832
2017/7/25,24.69911902
2017/7/26,24.72668463
2017/7/27,24.05499349
2017/7/28,24.6840925
2017/7/31,24.44955017
2017/8/1,22.8081647
2017/8/2,22.78230417
2017/8/3,23.67308496
2017/8/4,23.93383683
2017/8/7,23.19440742
2017/8/8,23.02366077
2017/8/9,23.07936729
2017/8/10,22.5132085
2017/8/11,20.63703983
2017/8/14,20.48744023
2017/8/15,20.4419606
2017/8/16,21.38177017
2017/8/17,21.98233999
2017/8/18,21.89511462
2017/8/21,23.06543222
2017/8/22,25.43162712
2017/8/23,26.41235291
2017/8/24,27.0772879
2017/8/25,26.94484194
2017/8/28,25.34986949
2017/8/29,24.31808293
2017/8/30,24.74198702
2017/8/31,25.56227022
2017/9/1,25.48937738
2017/9/5,24.64703246
2017/9/6,23.01713384
2017/9/7,23.46783125
2017/9/8,23.18083968
2017/9/11,22.46194651
2017/9/12,22.46086757
2017/9/13,22.85048182
2017/9/14,23.85238447
2017/9/15,23.83904792
2017/9/18,34.19300039
2017/9/19,39.29289469
2017/9/20,38.85469715
2017/9/21,36.5007222
2017/9/22,36.63541558
2017/9/25,34.94754959
2017/9/26,34.70731139
2017/9/27,33.27071896
2017/9/28,34.19125501
2017/9/29,33.95103884
2017/10/2,33.46988167
2017/10/3,30.71757106
2017/10/4,30.39767943
2017/10/5,29.79644588
2017/10/6,30.01492406
2017/10/9,29.80105
2017/10/10,28.6897482
2017/10/11,28.25068208
2017/10/12,26.85601111
2017/10/13,24.73247125
2017/10/16,24.95833137
2017/10/17,24.83982466
2017/10/18,27.07268901
2017/10/19,26.41250743
2017/10/20,24.22842424
2017/10/23,23.12182241
2017/10/24,22.67844444
2017/10/25,23.36127398
2017/10/26,22.7485544
2017/10/27,22.97369483
2017/10/30,21.91532009
2017/10/31,22.40371805
2017/11/1,22.41555278
2017/11/2,21.40174684
2017/11/3,21.75145295
2017/11/6,20.98204284
2017/11/7,21.96850569
2017/11/8,21.87394523
2017/11/9,21.85851621
2017/11/10,21.79207243
2017/11/13,21.06399378
2017/11/14,19.16654052
2017/11/15,18.02605509
2017/11/16,18.21720457
2017/11/17,19.0312052
2017/11/20,19.96738216
2017/11/21,19.47073009
2017/11/22,20.19780409
2017/11/24,27.05545533
2017/11/27,29.38684624
2017/11/28,26.700206
2017/11/29,27.03132545
2017/11/30,24.70864881
2017/12/1,24.6548722
2017/12/4,24.25867454
2017/12/5,23.31788346
2017/12/6,23.28526511
2017/12/7,22.30936404
2017/12/8,22.44150016
2017/12/11,23.24959011
2017/12/12,23.02071795
2017/12/13,20.17320862
2017/12/14,21.46974474
2017/12/15,22.77979217
2017/12/18,21.03594169
2017/12/19,19.83572357
2017/12/20,20.79256163
2017/12/21,20.24844629
2017/12/22,20.00726055
2017/12/26,23.10825479
2017/12/27,21.34311013
2017/12/28,20.58033321
2017/12/29,20.33645979
2018/1/2,20.21295478
2018/1/3,19.93778573
2018/1/4,20.63794825
2018/1/5,21.36772012
2018/1/8,21.59049237
2018/1/9,20.63419001
2018/1/10,21.07406092
2018/1/11,20.04981849
2018/1/12,20.73010158
2018/1/16,20.96669685
2018/1/17,20.66298006
2018/1/18,22.23935458
2018/1/19,21.89390996
2018/1/22,21.41968371
2018/1/23,21.5704398
2018/1/24,21.24480375
2018/1/25,20.82558113
2018/1/26,20.24591202
2018/1/29,19.68745033
2018/1/30,20.26729563
2018/1/31,21.67500966
2018/2/1,23.89994355
2018/2/2,24.15379222
2018/2/5,23.07766266
2018/2/6,22.24111828
2018/2/7,23.63753569
2018/2/8,22.7102593
2018/2/9,23.26070648
2018/2/12,22.9047819
2018/2/13,23.85809988
2018/2/14,23.89602017
2018/2/15,22.5133002
2018/2/16,21.81672439
2018/2/20,21.55653018
2018/2/21,20.73513295
2018/2/22,22.17103663
2018/2/23,21.90537751
2018/2/26,21.28972748
2018/2/27,21.59713305
2018/2/28,20.19592158
2018/3/1,19.81776598
2018/3/2,19.34003375
2018/3/5,19.45166538
2018/3/6,19.27773589
2018/3/7,18.821584
2018/3/8,18.410596
2018/3/9,18.66630697
2018/3/12,18.48194855
2018/3/13,17.91078524
2018/3/14,18.70563255
2018/3/15,20.66598482
2018/3/16,20.33988536
2018/3/19,19.88756597
2018/3/20,20.12275847
2018/3/21,20.13067939
2018/3/22,20.27948711
2018/3/23,21.23335461
2018/3/26,21.02683221
2018/3/27,19.57322549
2018/3/28,20.12347696
2018/3/29,19.14720582
2018/4/2,20.11343454
2018/4/3,20.06776332
2018/4/4,19.59259202
2018/4/5,20.37399943
2018/4/6,20.64125191
2018/4/9,21.22822845
2018/4/10,22.32658504
2018/4/11,22.79111836
2018/4/12,21.38723435
2018/4/13,22.51455413
2018/4/16,20.43007913
2018/4/17,19.64911966
2018/4/18,19.03416465
2018/4/19,16.49225086
2018/4/20,13.44151626
2018/4/23,13.40523906
2018/4/24,14.23012565
2018/4/25,14.11173638
2018/4/26,14.36905945
2018/4/27,13.92668018
2018/4/30,13.7809532
2018/5/1,13.05661316
2018/5/2,19.91920457
2018/5/3,19.82277351
2018/5/4,21.40044174
2018/5/7,20.545811
2018/5/8,20.04803926
2018/5/9,22.6676067
2018/5/10,22.19467959
2018/5/11,22.53977896
2018/5/14,20.56273438
2018/5/15,19.94294768
2018/5/16,19.70852726
2018/5/17,23.56926815
2018/5/18,24.12140461
2018/5/21,23.98267207
2018/5/22,25.59639244
2018/5/23,26.40840694
2018/5/24,26.84617436
2018/5/25,26.79434579
2018/5/29,28.56212969
2018/5/30,28.36869104
2018/5/31,31.39206878
2018/6/1,32.46699525
2018/6/4,34.33955777
2018/6/5,32.37583754
2018/6/6,31.22193178
2018/6/7,28.62945719
2018/6/8,28.76828915
2018/6/11,28.68415119
2018/6/12,28.54378707
2018/6/13,27.41245078
2018/6/14,27.24781238
2018/6/15,27.59634207
2018/6/18,27.24530731
2018/6/19,26.22196053
2018/6/20,24.62700102
2018/6/21,25.64271829
2018/6/22,25.52475216
2018/6/25,25.62348513
2018/6/26,25.29082784
2018/6/27,25.61663799
2018/6/28,25.23432818
2018/6/29,25.25759119
2018/7/2,25.75586046
2018/7/3,24.97486445
2018/7/5,24.45744017
2018/7/6,24.48823205
2018/7/9,24.43051401
2018/7/10,23.19464632
2018/7/11,22.96706586
2018/7/12,21.86642435
2018/7/13,22.56291001
2018/7/16,24.40999897
2018/7/17,24.10596224
2018/7/18,22.43087166
2018/7/19,22.07783656
2018/7/20,22.85208887
2018/7/23,23.66096123
2018/7/24,25.34941606
2018/7/25,25.07652704
2018/7/26,24.18837456
2018/7/27,24.90269134
2018/7/30,24.8348153
2018/7/31,26.04631556
2018/8/1,26.77932812
2018/8/2,24.73977507
2018/8/3,23.73831181
2018/8/6,25.75235303
2018/8/7,28.00908267
2018/8/8,28.19707471
2018/8/9,26.50732808
2018/8/10,26.78457135
2018/8/13,26.79554431
2018/8/14,27.62047555
2018/8/15,26.44222664
2018/8/16,26.37201414
2018/8/17,27.30596249
2018/8/20,26.47378836
2018/8/21,26.9477753
2018/8/22,27.85733388
2018/8/23,27.04699021
2018/8/24,26.3181974
2018/8/27,26.95077698
2018/8/28,27.80041932
2018/8/29,28.19192574
2018/8/30,28.50727824
2018/8/31,28.54565553
2018/9/4,29.57319724
2018/9/5,29.13166957
2018/9/6,30.37830618
2018/9/7,30.40989386
2018/9/10,31.24063335
2018/9/11,32.38475461
2018/9/12,32.7357614
2018/9/13,30.75564176
2018/9/14,29.12871891
2018/9/17,29.30606038
2018/9/18,28.66887451
2018/9/19,27.99620043
2018/9/20,28.62896989
2018/9/21,27.59142652
2018/9/24,27.97317973
2018/9/25,29.52290913
2018/9/26,26.04827516
2018/9/27,27.29719357
2018/9/28,27.19348148
2018/10/1,24.97569426
2018/10/2,25.14962688
2018/10/3,25.17396873
2018/10/4,24.43954907
2018/10/5,24.35678852
2018/10/8,25.24542582
2018/10/9,25.80173833
2018/10/10,24.45070403
2018/10/11,22.85646865
2018/10/12,23.77277172
2018/10/15,24.36907248
2018/10/16,25.66981158
2018/10/17,25.36222722
2018/10/18,25.18757756
2018/10/19,25.40934243
2018/10/22,27.43438493
2018/10/23,28.55384861
2018/10/24,26.74284794
2018/10/25,28.28730372
2018/10/26,29.56565029
2018/10/29,28.53826453
2018/10/30,29.40869341
2018/10/31,30.37142199
2018/11/1,31.44653017
2018/11/2,30.40613311
2018/11/5,30.70131435
2018/11/6,35.78065972
2018/11/7,34.43675009
2018/11/8,34.32200297
2018/11/9,35.19415956
2018/11/12,33.55537392
2018/11/13,34.0207679
2018/11/14,34.16793334
2018/11/15,40.14181443
2018/11/16,38.85665618
2018/11/19,48.01965894
2018/11/20,46.22200811
2018/11/21,47.29351843
2018/11/23,47.59628613
2018/11/26,47.80656591
2018/11/27,46.74576141
2018/11/28,46.64984632
2018/11/29,44.75323038
2018/11/30,43.52442196
2018/12/3,44.20318156
2018/12/4,44.80731359
2018/12/5,43.4623448
2018/12/6,43.18341933
2018/12/7,42.70720738
2018/12/10,42.93593216
2018/12/11,42.09807527
2018/12/12,41.47788541
2018/12/13,41.3156061
2018/12/14,41.29847616
2018/12/17,42.00013518
2018/12/18,41.4119757
2018/12/19,41.05879673
2018/12/20,40.89132249
2018/12/21,42.1948491
2018/12/24,40.24137025
2018/12/26,38.47244588
2018/12/27,38.09024158
2018/12/28,38.41160979
2018/12/31,36.71318965
2019/1/2,36.07014553
2019/1/3,35.90278634
2019/1/4,36.70471439
2019/1/7,36.37071256
2019/1/8,36.40974282
2019/1/9,36.62715927
2019/1/10,37.37540257
2019/1/11,37.62359224
2019/1/14,38.86444552
2019/1/15,39.60112223
2019/1/16,39.88562046
2019/1/17,39.25933711
2019/1/18,40.0638621
2019/1/22,39.74859
2019/1/23,40.21651292
2019/1/24,40.71579612
2019/1/25,42.18548431
2019/1/28,41.7509151
2019/1/29,40.97491304
2019/1/30,41.47560649
2019/1/31,42.21978867
2019/2/1,42.37495664
2019/2/4,43.95984506
2019/2/5,43.18786118
2019/2/6,42.98110618
2019/2/7,45.23666335
2019/2/8,48.03477632
2019/2/11,47.4056169
2019/2/12,46.95330749
2019/2/13,47.82067926
2019/2/14,46.67840784
2019/2/15,45.52905204
2019/2/19,45.65507363
2019/2/20,45.69271736
2019/2/21,46.43212375
2019/2/22,46.18364024
2019/2/25,46.39475955
2019/2/26,47.92864259
2019/2/27,48.09157139
2019/2/28,48.1343401
2019/3/1,48.10663428
2019/3/4,48.12317657
2019/3/5,47.84661048
2019/3/6,48.81139916
2019/3/7,49.92836142
2019/3/8,49.69580486
2019/3/11,50.96353684
2019/3/12,50.47739162
2019/3/13,50.83086919
2019/3/14,52.17521544
2019/3/15,54.18380016
2019/3/18,54.0206581
2019/3/19,53.98539426
2019/3/20,54.35407554
2019/3/21,53.85607652
2019/3/22,54.94154804
2019/3/25,53.01616659
2019/3/26,52.05926336
2019/3/27,52.82151372
2019/3/28,51.44485861
2019/3/29,52.75415562
2019/4/1,54.08890823
2019/4/2,53.87627333
2019/4/3,54.4558162
2019/4/4,54.65826135
2019/4/5,53.19964266
2019/4/8,52.22037487
2019/4/9,53.36470621
2019/4/10,52.28167448
2019/4/11,52.61151007
2019/4/12,52.27439938
2019/4/15,51.68825636
2019/4/16,51.36682391
2019/4/17,54.31348126
2019/4/18,54.20298173
2019/4/22,54.49769573
2019/4/23,54.3375838
2019/4/24,54.46215499
2019/4/25,54.10797536
2019/4/26,53.45171084
2019/4/29,52.99887886
2019/4/30,53.65245128
2019/5/1,53.94719174
2019/5/2,54.06703809
2019/5/3,54.36580315
2019/5/6,54.67601592
2019/5/7,53.65581458
2019/5/8,52.94474076
2019/5/9,53.13529777
2019/5/10,52.75706224
2019/5/13,52.81156015
2019/5/14,52.51344435
2019/5/15,52.88700414
2019/5/16,52.68389535
2019/5/17,53.41159937
2019/5/20,53.25954135
2019/5/21,54.47299257
2019/5/22,53.84438488
2019/5/23,52.88938784
2019/5/24,53.00974432
2019/5/28,53.10549479
2019/5/29,52.51693016
2019/5/30,52.7092023
2019/5/31,53.26921031
2019/6/3,53.81621752
2019/6/4,54.03535679
2019/6/5,54.70192203
2019/6/6,55.26074314
2019/6/7,56.54162468
2019/6/10,56.74706266
2019/6/11,56.64007679
2019/6/12,57.58300572
2019/6/13,57.79953935
2019/6/14,57.16063154
2019/6/17,57.93732576
2019/6/18,59.37864211
2019/6/19,60.44817551
2019/6/20,59.83951175
2019/6/21,60.01315359
2019/6/24,58.81647846
2019/6/25,59.03904358
2019/6/26,58.83219307
2019/6/27,57.20572879
2019/6/28,58.14884266
2019/7/1,58.23911366
2019/7/2,58.93794747
2019/7/3,59.10256177
2019/7/5,57.28222956
2019/7/8,56.46257721
2019/7/9,57.23813536
2019/7/10,56.09075321
2019/7/11,57.52128167
2019/7/12,57.48245005
2019/7/15,57.98880952
2019/7/16,60.18500956
2019/7/17,60.09039445
2019/7/18,60.50455637
2019/7/19,61.82319271
2019/7/22,60.05300055
2019/7/23,57.65228623
2019/7/24,59.08202498
2019/7/25,59.32992922
2019/7/26,59.23163442
2019/7/29,58.99155769
2019/7/30,58.62736601
2019/7/31,57.98001625
2019/8/1,58.21161381
2019/8/2,58.8187312
2019/8/5,58.43173721
2019/8/6,57.60053392
2019/8/7,58.08220957
2019/8/8,57.08537701
2019/8/9,56.91697283
2019/8/12,58.06396446
2019/8/13,58.50327334
2019/8/14,59.04910726
2019/8/15,57.45723326
2019/8/16,57.14355655
2019/8/19,56.68245657
2019/8/20,56.84207702
2019/8/21,58.69685002
2019/8/22,58.45509593
2019/8/23,58.63205456
2019/8/26,57.69924681
2019/8/27,58.44601311
2019/8/28,57.74817753
2019/8/29,55.43603831
2019/8/30,54.03870916
2019/9/3,52.36630472
2019/9/4,49.02117014
2019/9/5,47.50739327
2019/9/6,45.64481226
2019/9/9,41.06359422
2019/9/10,41.02755833
2019/9/11,41.10147633
2019/9/12,41.22363034
2019/9/13,41.19900952
2019/9/16,40.1038283
2019/9/17,40.48125327
2019/9/18,39.28321212
2019/9/19,39.65903282
2019/9/20,38.90174027
2019/9/23,40.0508796
2019/9/24,37.7339576
2019/9/25,38.24074179
2019/9/26,39.31099977
2019/9/27,39.0219318
2019/9/30,37.86629457
2019/10/1,38.77854692
2019/10/2,36.4878021
2019/10/3,36.56730237
2019/10/4,36.87897776
2019/10/7,37.18317163
2019/10/8,37.35671362
2019/10/9,38.02813442
2019/10/10,40.94143429
2019/10/11,41.92984492
2019/10/14,41.41428669
2019/10/15,41.38388199
2019/10/16,41.6392669
2019/10/17,41.33968553
2019/10/18,41.1718698
2019/10/21,41.82535345
2019/10/22,41.63628851
2019/10/23,41.90537829
2019/10/24,40.73189112
2019/10/25,39.20289619
2019/10/28,39.37071126
2019/10/29,39.48131414
2019/10/30,39.56102946
2019/10/31,40.67010289
2019/11/1,40.57261912
2019/11/4,40.19562545
2019/11/5,39.48236709
2019/11/6,39.78768011
2019/11/7,39.8508659
2019/11/8,39.77480081
2019/11/11,37.23775281
2019/11/12,36.96482628
2019/11/13,36.21740973
2019/11/14,36.70855494
2019/11/15,36.91527048
2019/11/18,36.3628898
2019/11/19,36.86257981
2019/11/20,37.24822533
2019/11/21,38.00029914
2019/11/22,37.64783505
2019/11/25,37.14712507
2019/11/26,38.14625039
2019/11/27,37.86592976
2019/11/29,38.09890171
2019/12/2,37.58880375
2019/12/3,35.35273558
2019/12/4,34.84681172
2019/12/5,35.02799894
2019/12/6,34.65771373
2019/12/9,34.54135965
2019/12/10,33.85502897
2019/12/11,33.59227067
2019/12/12,34.67192299
2019/12/13,35.45992861
2019/12/16,35.50660833
2019/12/17,34.9950001
2019/12/18,34.5013914
2019/12/19,35.8398905
2019/12/20,35.55459674
2019/12/23,34.83760014
2019/12/24,35.28900521
2019/12/26,35.33994721
2019/12/27,35.50507631
2019/12/30,36.8426821
2019/12/31,36.13821988
2020/1/2,35.20041625
2020/1/3,37.08692145
2020/1/6,36.38906511
2020/1/7,36.08697251
2020/1/8,35.78082696
2020/1/9,35.2961842
2020/1/10,35.22090485
2020/1/13,35.3227636
2020/1/14,35.35081682
2020/1/15,34.56978329
2020/1/16,34.76840082
